Open,High,Low,Close,Time
917.74,918.41,915.702,915.702,1485734700.0
915.702,921.549,915.0,917.2,1485748620.0
921.4939999999999,921.4939999999999,917.325,919.758,1485763560.0
917.326,922.32,917.326,919.1,1485777660.0
921.209,924.5,918.1210000000001,924.5,1485792420.0
924.498,924.5,919.07,923.93,1485806640.0
923.01,925.0,918.592,920.63,1485820920.0
920.74,927.77,919.002,923.18,1485835080.0
922.904,935.0,922.86,933.58,1485849720.0
933.1,944.2769999999999,930.86,944.2769999999999,1485864420.0
943.217,967.1239999999999,943.217,963.0,1485878820.0
962.0,965.0,955.0,960.2289999999999,1485893220.0
960.2280000000001,974.9689999999999,953.5,969.91,1485907380.0
969.6060000000001,979.9989999999999,966.4010000000001,969.02,1485922020.0
969.02,984.0,966.548,979.503,1485936420.0
979.503,984.58,964.9889999999999,973.9,1485950700.0
973.465,976.113,970.0010000000001,974.0,1485965160.0
974.0,981.528,972.301,979.9889999999999,1485979440.0
979.94,990.0,975.378,988.789,1485993480.0
988.79,993.0,975.975,987.0,1486008300.0
985.678,992.2760000000001,982.5210000000001,988.595,1486022280.0
990.0,995.549,990.0,992.0,1486037100.0
992.0,1000.0,991.0,1000.0,1486051620.0
1000.0,1006.0,994.543,1001.997,1486066020.0
1001.997,1013.9910000000001,1000.33,1009.998,1486080360.0
1010.0,1026.818,1001.5,1021.2689999999999,1486094760.0
1025.238,1037.519,1000.0,1017.112,1486109160.0
1017.36,1021.97,1000.0010000000001,1004.17,1486123560.0
1004.17,1018.035,981.7610000000001,1016.9960000000001,1486138020.0
1016.9960000000001,1018.64,1008.91,1010.012,1486152420.0
1010.012,1019.811,1006.64,1019.811,1486166760.0
1018.81,1022.22,1011.66,1013.888,1486181220.0
1011.66,1016.3789999999999,1001.796,1015.43,1486195380.0
1014.87,1014.87,1007.357,1010.0,1486209360.0
1013.0089999999999,1016.66,1011.19,1013.0039999999999,1486224300.0
1013.0110000000001,1046.501,1013.0110000000001,1034.5539999999999,1486238400.0
1036.692,1036.999,1021.0930000000001,1032.405,1486253220.0
1032.405,1036.0,1027.0,1030.1,1486267440.0
1029.0,1030.06,1025.0,1029.999,1486281960.0
1029.54,1029.99,1018.102,1022.5,1486296420.0
1022.5,1022.5,1010.0,1010.0,1486310820.0
1010.003,1019.424,1005.4,1017.24,1486325220.0
1017.24,1029.556,1011.5210000000001,1015.35,1486339620.0
1015.35,1023.654,1013.75,1017.738,1486353600.0
1018.06,1029.876,1017.914,1023.707,1486368360.0
1023.707,1029.91,1022.8489999999999,1023.8,1486382580.0
1025.99,1029.91,1021.679,1026.138,1486397220.0
1026.1,1028.641,1022.0,1023.87,1486411200.0
1024.261,1029.6,1022.0010000000001,1024.46,1486425960.0
1028.59,1034.6019999999999,1023.823,1030.16,1486440300.0
1030.34,1049.91,1030.23,1045.0,1486454700.0
1042.864,1047.395,1039.5510000000002,1044.88,1486469220.0
1044.88,1054.213,1039.9189999999999,1046.04,1486483560.0
1046.04,1051.587,1046.017,1047.95,1486498020.0
1047.95,1055.0,1047.499,1050.998,1486511460.0
1054.214,1065.0,1054.214,1065.0,1486526820.0
1065.0,1069.91,1033.0,1033.0,1486541220.0
1033.0,1049.278,1025.4,1036.001,1486555620.0
1036.001,1057.496,1033.211,1057.36,1486569720.0
1055.0,1068.104,1055.0,1065.0,1486584420.0
1064.958,1067.5,1049.359,1055.62,1486598760.0
1055.381,1077.0,1055.381,1074.5430000000001,1486613160.0
1075.0,1079.91,1051.001,1059.442,1486627140.0
1062.0,1075.0,1061.999,1067.099,1486641960.0
1064.21,1067.04,940.0060000000001,985.528,1486656420.0
981.3380000000001,992.345,943.0,960.29,1486670760.0
962.5989999999999,988.38,952.512,988.38,1486685220.0
987.862,992.38,965.04,978.063,1486699320.0
981.545,990.0,960.0,972.0,1486713900.0
971.27,979.3480000000001,948.2080000000001,979.2139999999999,1486728180.0
974.7810000000001,985.2289999999999,966.0,981.89,1486742760.0
978.052,990.01,975.1110000000001,990.0,1486757220.0
990.0,1010.0,990.0,1003.313,1486771620.0
1003.0060000000001,1003.74,993.0010000000001,1003.5169999999999,1486786020.0
1003.505,1015.4119999999999,1000.057,1010.005,1486800300.0
1010.0060000000001,1018.488,1000.0,1004.658,1486814820.0
1004.658,1013.658,1002.0,1007.5989999999999,1486829220.0
1007.5989999999999,1016.8610000000001,1007.0,1014.04,1486843320.0
1014.081,1016.88,1010.0,1010.0,1486858020.0
1010.0,1010.0,1004.0089999999999,1005.1510000000001,1486872300.0
1006.293,1006.295,1003.0,1004.8510000000001,1486886700.0
1006.295,1013.695,1006.295,1010.191,1486901160.0
1011.78,1013.2589999999999,1000.01,1005.919,1486915620.0
1005.91,1013.03,999.028,1003.12,1486930020.0
1003.12,1006.9810000000001,999.0,1001.0419999999999,1486944420.0
1002.0,1006.99,998.8530000000001,1004.081,1486958820.0
1004.081,1010.0,1003.0,1007.66,1486973220.0
1007.76,1007.76,982.01,999.8889999999999,1486987560.0
998.8489999999999,1003.33,992.557,996.79,1487002020.0
996.79,1003.33,996.0010000000001,1000.439,1487016420.0
1000.439,1004.7289999999999,996.365,999.0219999999999,1487030640.0
999.028,1000.9960000000001,996.31,999.9730000000001,1487045220.0
999.97,1008.808,992.0939999999999,1007.6210000000001,1487059620.0
1008.0,1025.0,1001.0010000000001,1009.64,1487074020.0
1009.64,1017.9989999999999,1007.3489999999999,1012.2589999999999,1487088420.0
1012.26,1015.784,1010.0,1010.007,1487102820.0
1010.007,1017.99,1009.9580000000001,1015.05,1487117220.0
1015.05,1018.77,1011.1110000000001,1011.1110000000001,1487131500.0
1011.11,1017.99,1001.302,1009.93,1487145900.0
1009.91,1012.0,1005.2610000000001,1009.6,1487160420.0
1009.6,1017.5189999999999,1009.6,1016.711,1487174820.0
1015.419,1017.553,1013.26,1017.0,1487188980.0
1017.0,1020.0,1013.127,1016.7389999999999,1487203260.0
1016.6,1028.4,1015.75,1025.07,1487217840.0
1027.6480000000001,1028.4,1021.472,1026.01,1487232420.0
1026.001,1028.4,1022.0060000000001,1028.025,1487246760.0
1025.871,1038.0,1024.8,1036.979,1487261160.0
1036.497,1047.43,1033.152,1041.434,1487275620.0
1041.434,1041.67,1033.501,1038.515,1487290020.0
1038.515,1048.0,1035.998,1039.105,1487304240.0
1041.969,1047.9589999999998,1036.006,1043.031,1487318760.0
1043.192,1052.274,1038.001,1046.897,1487333220.0
1046.897,1063.923,1044.303,1059.9289999999999,1487347620.0
1059.94,1062.9,1051.0,1058.594,1487362020.0
1058.594,1062.9,1051.963,1052.542,1487376420.0
1052.542,1060.0,1051.0,1060.0,1487390820.0
1059.994,1065.3,1056.0,1062.34,1487405220.0
1062.35,1069.785,1060.789,1064.787,1487419500.0
1066.937,1069.3410000000001,1058.5,1068.629,1487433900.0
1067.065,1069.7939999999999,1063.501,1067.353,1487448300.0
1065.14,1067.4089999999999,1055.0,1058.6989999999998,1487462700.0
1058.6889999999999,1058.6889999999999,1051.621,1053.688,1487477160.0
1053.67,1063.0,1052.58,1056.001,1487491620.0
1058.757,1062.971,1056.001,1056.6989999999998,1487505960.0
1056.629,1058.97,1042.952,1056.62,1487520360.0
1056.519,1059.549,1050.1,1052.9569999999999,1487534760.0
1052.933,1059.55,1050.234,1057.52,1487549160.0
1059.67,1059.67,1045.471,1050.43,1487563620.0
1050.458,1060.0,1047.519,1060.0,1487578020.0
1059.999,1064.96,1056.0,1057.8339999999998,1487592420.0
1057.8339999999998,1064.627,1056.025,1064.039,1487606820.0
1064.039,1065.869,1061.04,1063.9660000000001,1487621220.0
1063.9660000000001,1093.327,1061.98,1085.44,1487635620.0
1085.4389999999999,1087.8310000000001,1080.0,1082.413,1487650020.0
1084.868,1101.89,1082.411,1089.866,1487664240.0
1089.713,1114.999,1088.353,1111.752,1487678820.0
1112.86,1119.277,1097.501,1103.94,1487693100.0
1106.149,1122.499,1101.453,1116.749,1487707620.0
1116.719,1132.741,1113.055,1128.218,1487721960.0
1124.17,1128.56,1108.86,1116.989,1487736360.0
1117.01,1118.45,1102.56,1115.97,1487750760.0
1114.381,1118.4560000000001,1107.03,1115.81,1487765220.0
1115.81,1130.999,1115.58,1126.56,1487779620.0
1126.7830000000001,1139.999,1123.5639999999999,1135.0,1487793900.0
1134.998,1139.5,1120.0,1122.0919999999999,1487808120.0
1125.98,1136.528,1124.0,1127.627,1487822820.0
1127.627,1131.98,1124.776,1129.41,1487837220.0
1129.41,1147.55,1129.41,1147.55,1487851500.0
1147.5439999999999,1158.52,1147.5439999999999,1158.16,1487865960.0
1153.347,1169.97,1150.001,1165.491,1487880420.0
1164.21,1193.43,1143.796,1186.496,1487894700.0
1186.49,1199.91,1173.001,1199.91,1487909220.0
1199.889,1214.973,1056.6580000000001,1156.396,1487923500.0
1160.999,1189.999,1131.001,1170.3980000000001,1487937900.0
1164.24,1200.0,1164.24,1187.018,1487952420.0
1186.93,1200.0,1178.1,1180.94,1487966760.0
1178.393,1185.363,1165.0,1174.5739999999998,1487981160.0
1180.979,1185.0,1173.028,1184.997,1487995560.0
1182.441,1184.733,1170.991,1178.15,1488010020.0
1178.131,1184.4389999999999,1177.001,1179.66,1488024360.0
1178.82,1182.0,1153.74,1158.279,1488038820.0
1161.319,1161.319,1120.403,1150.4489999999998,1488053100.0
1147.482,1155.01,1141.011,1147.489,1488067620.0
1147.489,1150.0,1130.0,1140.21,1488082020.0
1140.21,1166.66,1140.21,1163.125,1488096420.0
1163.126,1183.999,1161.593,1170.983,1488110040.0
1170.9389999999999,1174.991,1168.0,1172.1680000000001,1488125160.0
1173.6580000000001,1184.44,1165.0,1165.0,1488139620.0
1169.75,1170.351,1150.0,1168.6589999999999,1488154020.0
1167.493,1187.973,1164.198,1181.98,1488168300.0
1181.98,1183.33,1161.98,1183.33,1488182700.0
1181.032,1184.88,1170.71,1180.221,1488196980.0
1180.2169999999999,1184.0,1171.001,1181.3,1488211620.0
1181.3,1196.991,1178.019,1190.481,1488226020.0
1190.481,1197.43,1185.003,1197.4260000000002,1488240420.0
1197.4289999999999,1208.5,1175.808,1182.869,1488254820.0
1182.88,1197.52,1180.0,1188.03,1488269100.0
1188.032,1194.465,1184.0,1184.001,1488283620.0
1184.001,1191.15,1178.039,1183.5,1488297960.0
1186.94,1194.3110000000001,1183.361,1191.0,1488312420.0
1191.0,1194.249,1178.0,1178.0,1488326820.0
1178.48,1189.828,1177.1789999999999,1188.87,1488341040.0
1186.112,1194.018,1180.411,1185.393,1488355620.0
1185.393,1198.0,1182.739,1198.0,1488370020.0
1198.0,1229.998,1194.622,1217.7,1488384180.0
1217.7,1227.79,1214.751,1227.1789999999999,1488398580.0
1226.988,1229.981,1219.0,1226.545,1488413220.0
1229.13,1229.978,1212.421,1215.836,1488427560.0
1219.218,1225.5,1215.649,1223.25,1488442020.0
1223.249,1233.326,1222.086,1230.996,1488456300.0
1233.315,1260.0,1225.0,1260.0,1488470820.0
1255.072,1282.385,1247.363,1266.519,1488485220.0
1266.518,1267.524,1230.0,1253.3339999999998,1488499620.0
1253.3339999999998,1266.25,1250.0,1251.999,1488514020.0
1251.999,1264.994,1235.278,1261.001,1488528360.0
1264.999,1287.285,1263.566,1284.0,1488542460.0
1280.0,1288.0,1252.137,1264.597,1488557220.0
1257.97,1274.504,1255.0,1265.0,1488571440.0
1263.366,1280.0,1257.002,1277.0,1488586020.0
1273.562,1280.0,1266.639,1267.001,1488600000.0
1270.0,1280.235,1267.0,1273.0,1488614700.0
1270.228,1277.988,1265.0,1268.076,1488629220.0
1268.076,1271.361,1250.0,1251.008,1488643620.0
1254.111,1269.098,1232.499,1262.497,1488657660.0
1262.487,1265.63,1258.737,1261.2730000000001,1488672360.0
1261.2730000000001,1268.317,1251.281,1255.4389999999999,1488686700.0
1251.5439999999999,1262.31,1237.775,1247.01,1488701040.0
1249.972,1257.671,1244.385,1250.438,1488715560.0
1254.0,1268.0,1247.002,1259.714,1488730020.0
1259.714,1271.0,1259.5430000000001,1263.979,1488743940.0
1263.979,1277.724,1261.146,1268.0,1488758820.0
1268.0,1275.715,1260.0,1260.0,1488773220.0
1260.0,1275.5,1257.384,1275.4260000000002,1488787500.0
1271.0,1279.91,1269.542,1275.989,1488802020.0
1272.01,1279.91,1265.001,1277.0,1488816420.0
1277.0,1279.91,1263.623,1275.0,1488830820.0
1274.999,1277.9560000000001,1270.9189999999999,1275.0,1488845220.0
1275.0,1279.9,1269.65,1277.531,1488859260.0
1271.013,1277.089,1258.0,1274.188,1488873840.0
1271.511,1276.61,1158.448,1205.313,1488888420.0
1203.049,1239.995,1190.6960000000001,1225.0,1488902820.0
1220.0,1254.819,1217.5639999999999,1249.471,1488917100.0
1249.469,1249.471,1217.643,1230.7169999999999,1488931620.0
1230.7169999999999,1238.11,1201.0,1201.0,1488946020.0
1201.0,1214.3980000000001,1165.0,1192.593,1488960360.0
1186.652,1225.0,1186.652,1203.97,1488974580.0
1206.99,1214.569,1167.001,1174.0330000000001,1488989040.0
1185.979,1192.99,1165.61,1169.46,1489003620.0
1173.07,1173.077,1131.336,1136.462,1489018020.0
1136.463,1150.0,1105.0,1131.0,1489032240.0
1134.6,1167.828,1130.0,1165.0,1489046700.0
1164.999,1179.91,1153.0,1170.999,1489061160.0
1170.995,1189.91,1162.5,1181.516,1489075620.0
1181.693,1205.396,1181.385,1196.34,1489089960.0
1193.021,1198.5,1178.001,1198.479,1489104360.0
1189.361,1200.98,1186.0,1198.9,1489118820.0
1198.907,1199.768,1167.0,1188.0,1489132980.0
1189.962,1209.41,1183.2910000000002,1196.422,1489147500.0
1201.052,1310.9820000000002,1187.578,1235.46,1489161960.0
1235.4660000000001,1274.3,1230.0510000000002,1268.338,1489176420.0
1268.395,1300.0,968.0,1105.002,1489190700.0
1109.999,1144.756,1105.495,1142.16,1489205160.0
1143.0,1177.0,1131.33,1176.98,1489219560.0
1176.948,1191.0,1158.65,1181.134,1489233960.0
1183.4589999999998,1191.088,1175.5,1175.63,1489248420.0
1175.63,1186.083,1160.0,1174.61,1489262760.0
1174.437,1175.695,1150.001,1174.987,1489277100.0
1173.809,1179.407,1158.434,1173.597,1489291560.0
1163.506,1174.07,1138.0,1156.695,1489306020.0
1155.63,1169.999,1151.075,1169.978,1489320300.0
1169.978,1212.0,1155.0,1207.999,1489334820.0
1207.999,1231.942,1205.652,1223.991,1489349160.0
1223.99,1229.389,1213.261,1224.053,1489363500.0
1218.11,1228.0,1209.01,1223.559,1489377960.0
1223.573,1233.16,1180.0,1212.879,1489392420.0
1211.0,1233.16,1209.941,1226.001,1489406820.0
1226.006,1241.058,1211.0,1222.014,1489421220.0
1222.01,1233.835,1215.098,1224.807,1489435620.0
1224.807,1232.944,1218.6,1220.837,1489450020.0
1222.9360000000001,1242.74,1218.0,1234.996,1489464420.0
1234.998,1239.6789999999999,1220.0,1226.986,1489478760.0
1229.0,1239.78,1224.509,1238.697,1489493220.0
1238.6960000000001,1259.722,1233.1,1246.11,1489507620.0
1246.1,1254.073,1241.553,1246.819,1489522020.0
1246.819,1254.056,1239.899,1245.997,1489536360.0
1245.112,1251.244,1238.503,1241.178,1489550820.0
1241.172,1259.0,1241.172,1252.213,1489565160.0
1252.214,1259.0,1244.5,1253.0,1489579560.0
1252.99,1259.0,1249.463,1253.099,1489593960.0
1253.761,1256.482,1244.0,1250.0,1489608420.0
1250.0,1259.0,1247.244,1248.0810000000001,1489622760.0
1252.81,1255.92,1240.001,1240.001,1489637220.0
1240.126,1242.2939999999999,1207.984,1217.971,1489651620.0
1220.417,1226.641,1170.0,1213.067,1489666020.0
1220.958,1220.958,1185.0,1200.0,1489680420.0
1204.411,1216.19,1165.0,1166.3410000000001,1489694820.0
1166.3410000000001,1185.0,1025.0,1154.774,1489709220.0
1155.0,1163.4260000000002,1084.02,1117.2,1489723560.0
1117.979,1133.485,1067.276,1095.001,1489738020.0
1099.991,1128.06,1027.507,1104.44,1489752420.0
1104.44,1148.903,1045.0,1136.999,1489766820.0
1128.5,1146.3419999999999,1071.19,1090.155,1489781220.0
1090.155,1092.48,983.9,1045.254,1489795620.0
1039.98,1067.9,983.9,1019.635,1489810020.0
1015.01,1073.175,1013.12,1041.47,1489824360.0
1041.42,1079.999,1035.0,1063.546,1489838820.0
1063.546,1071.757,940.0,959.93,1489853220.0
959.8989999999999,1000.0,947.797,960.802,1489867620.0
959.571,970.0,923.6010000000001,963.1,1489882020.0
963.1,1009.544,948.914,975.0,1489896420.0
975.0,994.702,966.9,975.0,1489910760.0
974.9889999999999,987.9910000000001,949.2,980.2289999999999,1489925220.0
982.5319999999999,1021.01,950.0,1019.6560000000001,1489939620.0
1019.6339999999999,1039.998,1001.0039999999999,1024.996,1489954020.0
1019.0,1035.99,1002.0010000000001,1007.841,1489968420.0
1007.841,1034.0,1000.828,1021.0010000000001,1489982760.0
1021.0,1029.575,988.2130000000001,1007.0,1489997220.0
1007.0,1037.0,996.0,1037.0,1490011620.0
1036.99,1037.6,1013.5,1025.667,1490026020.0
1025.7,1039.998,902.0,1009.95,1490040420.0
1007.171,1039.998,1005.98,1039.998,1490054820.0
1039.0,1059.6,1033.0,1054.435,1490069040.0
1054.43,1073.4,1050.376,1069.093,1490083380.0
1069.112,1081.3339999999998,1050.376,1077.265,1490098020.0
1077.264,1093.244,1031.004,1072.25,1490112360.0
1070.961,1114.558,1070.96,1111.072,1490126820.0
1107.973,1114.996,1080.011,1110.32,1490141220.0
1110.32,1113.0,1076.502,1083.5910000000001,1490155260.0
1088.96,1101.517,1053.0,1063.171,1490170020.0
1064.47,1076.6689999999999,1043.1960000000001,1065.1480000000001,1490184420.0
1065.1480000000001,1065.1480000000001,994.245,1007.84,1490198820.0
1002.488,1030.999,975.6260000000001,1005.4,1490213220.0
1005.4,1044.336,1000.0,1030.0,1490227560.0
1027.96,1039.06,1013.94,1026.955,1490241900.0
1027.712,1034.999,1006.4,1034.975,1490256420.0
1034.975,1052.63,1025.5,1044.78,1490270640.0
1040.001,1048.637,1037.305,1043.011,1490285220.0
1043.011,1047.979,1025.003,1030.57,1490299500.0
1034.95,1044.44,1021.002,1027.379,1490313960.0
1027.107,1033.0,1006.3,1010.0,1490328360.0
1006.311,1019.9839999999999,990.0,1013.29,1490342760.0
1011.0010000000001,1011.64,976.0,985.302,1490357220.0
985.302,992.0,964.1560000000001,977.1289999999999,1490371620.0
977.01,984.9989999999999,960.0,967.67,1490386020.0
962.11,967.682,911.23,915.52,1490400420.0
914.57,941.073,911.23,912.0,1490414820.0
912.0,933.492,883.68,918.25,1490429220.0
918.25,923.0,881.8910000000001,907.803,1490443620.0
907.803,946.39,898.7,930.77,1490458020.0
930.77,952.571,919.398,933.38,1490472420.0
933.852,960.0,919.35,959.9839999999999,1490486820.0
953.69,959.9839999999999,923.005,946.0,1490501160.0
945.875,954.0,933.2189999999999,939.334,1490515620.0
941.18,957.5,933.253,953.9960000000001,1490530020.0
953.9960000000001,994.569,952.523,987.674,1490544420.0
989.997,990.0,960.669,980.189,1490558820.0
980.309,982.9960000000001,932.2769999999999,955.559,1490573220.0
950.8910000000001,969.3380000000001,948.323,961.9989999999999,1490587620.0
961.0,984.0,951.5210000000001,984.0,1490602020.0
982.9630000000001,990.0,975.3839999999999,988.071,1490616420.0
988.061,1033.605,984.04,1029.662,1490630820.0
1030.0,1030.009,1005.0010000000001,1007.617,1490645160.0
1012.3530000000001,1044.437,1005.0,1036.72,1490659620.0
1036.8,1040.47,1026.9,1036.04,1490674020.0
1036.04,1047.008,1026.961,1046.01,1490688420.0
1046.002,1065.0,1039.826,1062.201,1490702820.0
1062.968,1067.8,1045.692,1055.121,1490717220.0
1058.58,1060.187,1016.127,1031.0,1490731620.0
1029.601,1047.702,1025.008,1040.0,1490746020.0
1040.0,1040.161,1006.898,1018.998,1490760420.0
1019.961,1035.667,1011.98,1019.0989999999999,1490774820.0
1019.107,1060.06,1014.1,1052.5,1490789220.0
1052.704,1056.759,1036.04,1043.833,1490803620.0
1043.8310000000001,1049.806,1015.0,1039.99,1490817900.0
1038.5910000000001,1046.501,1032.468,1046.5,1490832360.0
1045.501,1053.98,1036.58,1041.892,1490846820.0
1041.892,1048.0,1037.924,1044.701,1490861220.0
1047.895,1057.51,1026.52,1038.174,1490875500.0
